file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,aesthetics,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff
bin/data/videos_100/4_0(bird)_(1).mp4,640,360,0.336358,191.293,13.9266,0.327829,186.442,13.6148,0.335813,190.983,14.0083,0.138652,0.739535,0.0539939,0.370508,0.517637,0.223379,0.00821579,1,0.0672371,0.0689075,0,0,0,0,0.109377,0.0749251,0.499501,0.096,0.158905,0.0167758,0.0756525,0.0544529,0.869416,0.0120019,0.309031
bin/data/videos_100/4_0(bird)_(10).mp4,640,360,0.351905,128.233,30.1315,0.333627,121.573,29.2784,0.314467,114.591,27.5923,0.229521,0.481216,0.115012,0.475948,0.674806,0.27709,0.0184014,1,0.20506,0.220006,0,0,0.00820419,0,0.200437,0.0749251,0.499501,0.096,0,0.00267493,0.0687495,0.0118279,0.918511,0.0583409,0.0612226
bin/data/videos_100/4_0(bird)_(11).mp4,640,360,0.343938,89.4994,14.4065,0.403533,105.007,17.1871,0.252529,65.7129,10.2753,0.575549,0.375859,0.0609807,0.543085,0.759394,0.326776,0.0318299,1,0.0504737,0.0512941,0.115741,0.00654191,0.00462963,0,0.161305,0.0749251,0.499501,0.096,0,0.00371749,0.309798,0.0867273,0.601161,0.025463,0.0487229
bin/data/videos_100/4_0(bird)_(12).mp4,640,362,0.32927,133.201,0.531705,0.341773,138.259,0.370534,0.328957,133.075,1.21996,0.123517,0.533654,0.00193013,0.447009,0.616669,0.277348,0.0234442,1,0.291893,0.323751,0.0200154,0.000741105,0,0.00219173,0.0653407,0.0599401,0.3996,0.0965333,0,0.00170711,0.0152884,0.00772788,0.976213,0.00230947,0.0590072
bin/data/videos_100/4_0(bird)_(13).mp4,640,360,0.358441,66.7633,3.75424,0.335458,62.4824,2.68019,0.306101,57.0143,1.96642,0.288588,0.24747,0.0113519,0.451154,0.619119,0.283189,0.0199062,1,0.188471,0.201207,0.0168539,0.00139677,0,0.00340604,0.108098,0.0749251,0.499501,0.096,0.0651685,0.0159847,0.107148,0.0435572,0.848172,0.00449438,0.0428639
bin/data/videos_100/4_0(bird)_(14).mp4,640,362,0.312635,117.653,1.59056,0.380413,143.16,1.63167,0.306952,115.515,1.6198,0.344568,0.518981,0.00579196,0.492213,0.671077,0.31335,0.0160132,1,0.0962703,0.09939,0.034851,0.00296859,0,0.00653595,0.123786,0.0625,0.416667,0.0965333,0.258572,0.0227141,0.083415,0.0458106,0.870212,0.00224845,0.070856
bin/data/videos_100/4_0(bird)_(15).mp4,640,426,0.342773,119.493,6.96747,0.32676,113.911,8.73299,0.330467,115.203,8.51761,0.171525,0.453664,0.0319987,0.488617,0.656873,0.32036,0.0925143,1,0.184381,0.196183,0.0125786,0.000608417,0,4.93279e-05,0.0603389,0.0749251,0.499501,0.1136,0,0.0100963,0.136758,0.0803549,0.779742,0.00943396,0.057573
bin/data/videos_100/4_0(bird)_(16).mp4,640,480,0.335048,129.172,7.50946,0.334382,128.915,8.09985,0.33057,127.446,7.93006,0.85922,0.505077,0.0309107,0.510159,0.673796,0.346521,0.0852208,1,0.108625,0.11255,0,0,0,0,0.210485,0.0749251,0.499501,0.128,0.11731,0.028808,0.295644,0.196585,0.506341,0,0.0433371
bin/data/videos_100/4_0(bird)_(17).mp4,640,360,0.33795,129.007,3.67269,0.335041,127.897,3.96449,0.327009,124.831,4.13207,0.254628,0.501347,0.0152593,0.491406,0.65071,0.332102,0.100228,1,0.261814,0.28617,0.0110465,0.000696365,0.00116279,0,0.156868,0.0749251,0.499501,0.096,0.144767,0.0115632,0.0727816,0.0891311,0.837505,0,0.11695
bin/data/videos_100/4_0(bird)_(18).mp4,640,480,0.349704,106.852,6.12944,0.340333,103.989,5.77705,0.309963,94.7092,5.29787,1,0.406862,0.0226998,0.541368,0.712972,0.369764,0.111727,1,0.0671082,0.0685572,0,0,0,0,0.231325,0.0749251,0.499501,0.128,0.0385078,0.0158832,0.371079,0.152015,0.475703,0,0.0455228
bin/data/videos_100/4_0(bird)_(19).mp4,640,480,0.322982,113.235,8.25783,0.33716,118.206,7.50404,0.339858,119.152,6.90504,0.276802,0.458036,0.0298238,0.543651,0.714084,0.373218,0.185936,1,0.0981507,0.101276,0,0,0,0,0.0944283,0.0749251,0.499501,0.128,0.193161,0.0259856,0.242476,0.108936,0.647664,0.00184843,0.0996118
bin/data/videos_100/4_0(bird)_(2).mp4,640,360,0.329976,119.932,16.781,0.369467,134.285,15.7439,0.300557,109.24,46.1433,0.218835,0.498306,0.0692776,0.549405,0.71872,0.380089,0.157284,1,0.16704,0.176264,0,0,0.00074129,0,0.131645,0.0749251,0.499501,0.096,0.219792,0.0139904,0.199841,0.0766549,0.723134,0.0926612,0.181991
bin/data/videos_100/4_0(bird)_(20).mp4,640,400,0.253976,80.2742,21.1693,0.336433,106.336,21.5099,0.409591,129.459,24.0989,0.149209,0.396613,0.0827988,0.534855,0.686504,0.383206,0.155926,1,0.115889,0.120284,0,0,0,0,0.0783351,0.0749251,0.499501,0.106667,0,0.0027393,0.300747,0.196182,0.502348,0.0195369,0.0723424
bin/data/videos_100/4_0(bird)_(21).mp4,640,360,0.374714,109.199,6.6379,0.391987,114.232,6.31851,0.233299,67.9878,5.60133,0.587748,0.421275,0.024799,0.564308,0.741282,0.387333,0.167628,1,0.0222095,0.0223639,0.015674,0.00133195,0,0.000580859,0.117861,0.0749251,0.499501,0.096,0.157524,0.0258773,0.364952,0.112497,0.521768,0.0031348,0.0486108
bin/data/videos_100/4_0(bird)_(22).mp4,640,360,0.375154,126.149,6.44738,0.34744,116.83,9.04751,0.277407,93.2807,8.89624,0.857094,0.458375,0.032037,0.580467,0.764141,0.396793,0.195584,1,0.00063287,0.000632993,0,0,0,0,0.168274,0.0749251,0.499501,0.096,0.257812,0.055638,0.548813,0.191896,0.25799,0,0.0459351
bin/data/videos_100/4_0(bird)_(23).mp4,640,360,0.332504,91.6772,11.1743,0.342103,94.3238,10.1165,0.325393,89.7166,13.5991,0.13022,0.364629,0.0378647,0.567818,0.748326,0.387309,0.181411,1,0.0738699,0.075603,0.0363771,0.00186893,0,0.0010903,0.162466,0.0749251,0.499501,0.096,0.19562,0.0144043,0.339851,0.139717,0.520061,0.00111359,0.0747542
