file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,aesthetics,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff
bin/data/videos_100/3_0(dog)_(1).mp4,640,360,0.352886,63.0705,9.85498,0.332361,59.4021,10.2338,0.314753,56.255,10.2453,0.035032,0.235836,0.0388837,0.260149,0.325782,0.194516,0.160635,1,0.145424,0.154563,0.0170497,0.000815988,0,0.00254073,0.0714555,0.0749251,0.499501,0.096,0.328021,0.0703961,0.338252,0.0668083,0.594569,0.00407709,0.191762
bin/data/videos_100/3_0(dog)_(10).mp4,640,480,0.390475,96.5983,16.676,0.291354,72.077,17.9372,0.318171,78.7113,19.7029,0.268383,0.31424,0.0690119,0.288605,0.345329,0.231881,0.160204,0,0.341881,0.394149,0.0334395,0.00223651,0,0.00320137,0.0833298,0.0749251,0.499501,0.128,0.315817,0.0796095,0.513022,0.0967067,0.38974,0.0695329,0.0764007
bin/data/videos_100/3_0(dog)_(11).mp4,640,480,0.361501,64.7211,18.2948,0.3772,67.5317,18.6784,0.261299,46.7814,14.1905,0.41597,0.252265,0.0707347,0.304657,0.357867,0.251446,0.377865,0,0.0924912,0.0958519,0,0,0,0,0.104059,0.0625,0.416667,0.128,0,0.0147548,0.107815,0.00286214,0.88719,0.00426439,0.0275144
bin/data/videos_100/3_0(dog)_(12).mp4,640,360,0.353434,65.0628,16.3686,0.327051,60.2061,13.4148,0.319515,58.8188,13.5533,0.0453352,0.241096,0.054503,0.305515,0.377414,0.233616,0.312408,0,0.230959,0.253241,0.0763359,0.00792603,0,0.00353921,0.0716084,0.0749251,0.499501,0.096,0.0284525,0.0162123,0.351579,0.0432193,0.604508,0.00138793,0.102183
bin/data/videos_100/3_0(dog)_(13).mp4,352,288,0.333882,103.487,10.0039,0.321536,99.6596,9.65139,0.344582,106.803,9.57229,0.0922742,0.398366,0.0374591,0.319239,0.387391,0.251087,0.61085,0,0.201512,0.217932,0.0643939,0.0026289,0.00568182,0.00272579,0.111415,0.0599401,0.3996,0.04224,0.0587121,0.126207,0.53298,0.0964738,0.368653,0,0.0934466
bin/data/videos_100/3_0(dog)_(14).mp4,640,360,0.367324,153.233,32.0513,0.32216,134.393,28.6799,0.310516,129.535,27.544,0.144072,0.546873,0.115736,0.335545,0.401444,0.269646,0.52832,0,0.127214,0.133435,0.0123023,0.000778389,0,0.00343223,0.0818439,0.0749251,0.499501,0.096,0.217047,0.0480158,0.463886,0.167394,0.367842,0.0667838,0.112589
bin/data/videos_100/3_0(dog)_(15).mp4,320,240,0.37902,62.366,24.2259,0.328715,54.0887,20.7764,0.292265,48.091,17.9837,0.0710315,0.219085,0.084133,0.340671,0.40553,0.275812,0.661547,0,0.0448682,0.0456136,0.0433735,0.00269343,0.00120482,0.00293173,0.100373,0.0749251,0.499501,0.032,0.114458,0.0248777,0.326092,0.05861,0.614093,0.0421687,0.0530242
bin/data/videos_100/3_0(dog)_(16).mp4,640,360,0.348179,128.542,35.3222,0.331301,122.311,32.5026,0.32052,118.331,32.3936,0.0208549,0.485165,0.129722,0.33239,0.401707,0.263072,0.607811,0,0.24957,0.274821,0.046683,0.00398313,0,0.00801416,0.077209,0.0625,0.416667,0.096,0.121622,0.0531868,0.362946,0.249658,0.386167,0.0675676,0.584541
bin/data/videos_100/3_0(dog)_(17).mp4,480,270,0.313188,136.723,17.1406,0.347005,151.485,16.085,0.339807,148.343,15.4795,0.0809738,0.57529,0.0635312,0.325236,0.391438,0.259035,0.532151,0,0.215359,0.234057,0,0,0,0,0.0700747,0.0625,0.416667,0.054,0.323784,0.0609938,0.190495,0.0699591,0.73888,0.00399734,0.264027
bin/data/videos_100/3_0(dog)_(18).mp4,320,240,0.382149,135.13,3.83694,0.328975,116.328,4.87997,0.288876,102.148,6.08188,0.14156,0.471807,0.0180013,0.330856,0.401196,0.260517,0.545704,0,0.0832651,0.085904,0.0332717,0.00445517,0.00739372,0.00297923,0.0786052,0.0749251,0.499501,0.032,0.12939,0.035494,0.228607,0.115664,0.65388,0,0.130702
