file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,aesthetics,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff
bin/data/videos_100/13_0(parade)_(1).mp4,640,360,0.446639,125.743,13.8014,0.307129,86.4668,10.4763,0.246231,69.3221,10.7497,0.080186,0.377329,0.0426498,0.422613,0.520123,0.325104,0.0616529,0,0.137721,0.144464,0.0992366,0.0201987,0.00381679,0.0172055,0.0771431,0.0599401,0.3996,0.096,0.019084,0.0421207,0.572414,0.0486102,0.375159,0.0381679,0.069826
bin/data/videos_100/13_0(parade)_(10).mp4,640,480,0.336864,124.413,25.2546,0.329168,121.571,17.2759,0.333968,123.343,17.0199,0.518443,0.480766,0.0718233,0.750556,0.975171,0.525941,0.518761,1,0.064838,0.0660595,0.0709939,0.00220142,0,0.012588,0.177074,0.0749251,0.499501,0.128,0.296146,0.136481,0.773163,0.0874747,0.137334,0.389452,0.0516922
bin/data/videos_100/13_0(parade)_(11).mp4,320,240,0.462573,162.332,47.5815,0.275417,96.6527,49.8232,0.26201,91.9477,47.9108,0.179243,0.453743,0.112194,0.535058,0.65471,0.415406,0.12533,0,0.145578,0.152543,0,0,0,0,0.127099,0.0749251,0.499501,0.032,0.179784,0.023705,0.313763,0.137627,0.548225,0.10841,0.0865149
bin/data/videos_100/13_0(parade)_(12).mp4,640,360,0.299839,105.842,19.3679,0.322719,113.919,18.5345,0.377442,133.236,20.0942,0.381397,0.445711,0.0732553,0.627388,0.784442,0.470333,0.347416,1,0.176851,0.186738,0.0166826,0.000458634,0,0.00218322,0.159468,0.0749251,0.499501,0.096,0.131077,0.0211482,0.399492,0.147371,0.452661,0.00476644,0.0635811
bin/data/videos_100/13_0(parade)_(13).mp4,640,424,0.346499,142.488,6.45,0.335824,138.098,6.80548,0.317677,130.636,8.05965,0.734708,0.543244,0.025445,0.659273,0.828979,0.489566,0.523727,1,0.114531,0.118538,0.0474576,0.00188848,0,0.00468594,0.195521,0.06,0.4,0.113067,0.261017,0.109758,0.658096,0.0952453,0.244963,0.00338983,0.0539424
bin/data/videos_100/13_0(parade)_(14).mp4,640,424,0.349939,144.358,6.75898,0.333267,137.48,7.18961,0.316793,130.684,9.60213,0.708207,0.544164,0.0286303,0.674287,0.842111,0.506465,0.696894,0,0.216198,0.23082,0.0332326,0.00106855,0,0.004588,0.16937,0.06,0.4,0.113067,0.170695,0.0593767,0.428636,0.100052,0.469801,0,0.0634271
bin/data/videos_100/13_0(parade)_(15).mp4,640,480,0.335217,93.1372,7.15153,0.344895,95.8263,5.44561,0.319888,88.8783,4.04081,0.538228,0.369415,0.0222424,0.707543,0.89317,0.521917,0.857519,1,0.206085,0.219148,0,0,0,0,0.157313,0.0749251,0.499501,0.128,0.009684,0.0162319,0.164509,0.0634412,0.771541,0,0.070801
bin/data/videos_100/13_0(parade)_(16).mp4,640,426,0.362834,100.528,4.20131,0.328963,91.1438,3.59074,0.308204,85.3922,4.64683,0.334527,0.365736,0.0126622,0.704168,0.876596,0.531739,1.40865,0,0.138633,0.144424,0.0253687,0.00175055,0,0.00194228,0.171005,0.0749251,0.499501,0.1136,0.283186,0.0534392,0.420977,0.130876,0.447556,0.00117994,0.0556269
bin/data/videos_100/13_0(parade)_(17).mp4,640,360,0.396495,146.44,14.9178,0.313651,115.843,11.3523,0.289854,107.053,10.1162,0.778499,0.486095,0.0422543,0.728885,0.91269,0.545079,1.40635,1,0.0965015,0.0992459,0.012766,0.000321273,0,0.000144625,0.171181,0.0749251,0.499501,0.096,0.165248,0.0663357,0.622068,0.123846,0.253376,0.0687943,0.0518377
bin/data/videos_100/13_0(parade)_(18).mp4,640,480,0.382461,37.6583,6.03405,0.337705,33.2514,4.74765,0.279834,27.5532,3.23246,0.30994,0.13295,0.0180763,0.711436,0.888141,0.534732,1.45991,0,0.0512418,0.0520106,0.0333745,0.00153552,0,0.00760077,0.0840093,0.0749251,0.499501,0.128,0.213844,0.027766,0.341907,0.0133645,0.643492,0.00247219,0.0422763
bin/data/videos_100/13_0(parade)_(19).mp4,640,360,0.351302,112.394,15.466,0.338317,108.239,14.2418,0.310381,99.3015,11.9883,0.220007,0.425244,0.0561371,0.691943,0.862691,0.521195,1.35233,0,0.174014,0.183288,0,0,0,0,0.0933719,0.06,0.4,0.096,0.112948,0.0271104,0.226724,0.096273,0.676314,0.00964187,0.126694
bin/data/videos_100/13_0(parade)_(2).mp4,640,360,0.492849,144.701,34.3643,0.214492,62.9752,17.316,0.292659,85.9249,39.452,0.151955,0.352861,0.0899606,0.689482,0.8588,0.520164,1.32968,0,0.0527766,0.0535998,0.0319489,0.00104603,0,0.00308213,0.112223,0.0599401,0.3996,0.096,0.182109,0.151472,0.94074,0.00757247,0.0484931,0.958466,0.041566
bin/data/videos_100/13_0(parade)_(20).mp4,640,360,0.38223,105.93,6.25691,0.330635,91.6312,4.85821,0.287135,79.5758,4.60642,0.0599406,0.370571,0.020128,0.687615,0.858135,0.517095,1.29986,0,0.1531,0.160247,0,0,0,0,0.107421,0.0749251,0.499501,0.096,0.0636364,0.0397126,0.360336,0.0803697,0.556265,0.00909091,0.129903
bin/data/videos_100/13_0(parade)_(21).mp4,640,360,0.395392,102.448,5.46059,0.329813,85.4558,4.91688,0.274795,71.2004,3.94798,0.0932794,0.348541,0.0193451,0.686425,0.857037,0.515814,1.28523,0,0.161306,0.169264,0.0178571,0.000722424,0,0,0.106282,0.0749251,0.499501,0.096,0,0.0212749,0.128926,0.0652817,0.79984,0,0.158591
bin/data/videos_100/13_0(parade)_(22).mp4,352,240,0.331608,74.3264,34.3133,0.352905,79.1001,32.9971,0.315487,70.7132,25.4249,0.0600476,0.30072,0.127454,0.675813,0.841669,0.509957,1.31961,0,0.0285126,0.0287526,0,0,0,0,0.111599,0.0749251,0.499501,0.0352,0.112245,0.0532196,0.346616,0.0578707,0.594237,0.00892857,0.121024
bin/data/videos_100/13_0(parade)_(23).mp4,352,240,0.345071,38.4137,7.5206,0.348258,38.7685,8.23473,0.306671,34.1389,8.20793,0.0462322,0.149464,0.0312417,0.662031,0.823851,0.500211,1.44356,0,0.0251162,0.0253034,0.202107,0.0108821,0.00197498,0.017487,0.105063,0.0749251,0.499501,0.0352,0.108624,0.0413822,0.261819,0.0322143,0.705308,0,0.0756616
