file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,aesthetics,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff
bin/data/videos_100/14_1(dancing)_(1).mp4,640,360,0.335551,131.878,34.3415,0.336278,132.164,33.2264,0.328171,128.977,29.6974,0.00844824,0.516374,0.129872,0.265492,0.413855,0.117129,0.000602666,1,0.163167,0.175099,0.146229,0.00860357,0,0.026791,0.0644943,0.06,0.4,0.096,0.17677,0.112154,0.324352,0.18438,0.490805,0.00647848,0.922399
bin/data/videos_100/14_1(dancing)_(10).mp4,640,480,0.422365,91.6933,19.2992,0.336113,72.9684,15.0842,0.241522,52.4331,11.9648,0.0738986,0.298847,0.0619633,0.27053,0.349311,0.191749,0.245866,1,0.292387,0.33132,0.0344693,0.00136474,0,0.00218889,0.0659597,0.0749251,0.499501,0.128,0.0207599,0.00708432,0.249813,0.0533426,0.696452,0.0387779,0.088472
bin/data/videos_100/14_1(dancing)_(11).mp4,640,480,0.359711,34.6943,6.74713,0.32686,31.5258,6.45301,0.313429,30.2304,6.47198,0.00665446,0.126813,0.0250035,0.258314,0.332767,0.183862,0.322523,1,0.263756,0.295681,0.0670241,0.00516508,0,0.0206066,0.0603796,0.0749251,0.499501,0.128,0,0.012536,0.13814,0.045741,0.813438,0,0.154923
bin/data/videos_100/14_1(dancing)_(12).mp4,640,360,0.387867,141.032,52.034,0.323452,117.61,43.9171,0.288681,104.967,39.0936,0.0458048,0.482879,0.17858,0.264884,0.34943,0.180338,0.266433,1,0.119955,0.126105,0.273899,0.0251769,0.00268528,0.0264867,0.0959547,0.06,0.4,0.096,0.168099,0.025479,0.430231,0.239142,0.33009,0.105263,0.300304
bin/data/videos_100/14_1(dancing)_(13).mp4,640,360,0.37928,36.9648,11.7563,0.329729,32.1356,10.3286,0.29099,28.36,9.2069,0.0297285,0.129861,0.0415815,0.256556,0.338738,0.174374,0.210299,1,0.131852,0.139425,0.0481704,0.00442281,0.000926355,0.0039025,0.0590957,0.0599401,0.3996,0.096,0.197777,0.115796,0.193899,0.0125898,0.793048,0,0.0540335
bin/data/videos_100/14_1(dancing)_(14).mp4,640,480,0.598173,130.395,21.0021,0.288337,62.8543,15.5175,0.11349,24.7397,9.8125,0.362026,0.30848,0.0637116,0.292985,0.380464,0.205506,0.4972,1,0.135067,0.142572,0.193894,0.0191302,0,0.0194954,0.22992,0.0749251,0.499501,0.128,0.0115512,0.0449738,0.571416,0.083849,0.34391,0.108086,0.0446443
bin/data/videos_100/14_1(dancing)_(15).mp4,320,240,0.329629,71.7711,1.72021,0.340401,74.1165,1.78721,0.32997,71.8454,1.87649,0.332577,0.286823,0.00693353,0.345152,0.455538,0.234767,0.663584,1,0.201718,0.21785,0.0137139,0.000808986,0,0.00238957,0.0833651,0.0749251,0.499501,0.032,0.0759822,0.006169,0.0430645,0.00985664,0.946709,0.00148258,0.0313404
bin/data/videos_100/14_1(dancing)_(16).mp4,640,480,0.352784,104.198,17.0949,0.35487,104.814,18.5729,0.292346,86.3471,21.0439,0.31019,0.401947,0.069615,0.364005,0.467116,0.260893,1.0789,1,0.382868,0.443837,0.145663,0.00957994,0.0118606,0.0247852,0.110155,0.0749251,0.499501,0.128,0.0170497,0.0357643,0.61336,0.109594,0.276675,0.104893,0.0502099
bin/data/videos_100/14_1(dancing)_(17).mp4,640,360,0.330997,37.1078,17.5389,0.324541,36.384,16.6426,0.344461,38.6172,20.289,0.0273705,0.144296,0.0639685,0.349311,0.452563,0.246059,0.966739,1,0.224188,0.244144,0.054326,0.00442328,0,0.00597901,0.0424067,0.0749251,0.499501,0.096,0.0342052,0.0340188,0.280522,0.0329105,0.686065,0.00150905,0.0657834
bin/data/videos_100/14_1(dancing)_(18).mp4,640,480,0.332487,169.752,12.6136,0.347698,177.518,11.5601,0.319815,163.282,11.3606,0.205427,0.68057,0.0456747,0.353256,0.446976,0.259536,1.50417,1,0.0117575,0.0118077,0.0322461,0.00181107,0,0.00405675,0.139169,0.0749251,0.499501,0.128,0.0378058,0.0271674,0.114936,0.174745,0.70995,0.00148258,0.184663
bin/data/videos_100/14_1(dancing)_(19).mp4,640,360,0.504209,78.5658,23.777,0.353276,55.0475,16.0904,0.142515,22.2067,10.2739,0.0417301,0.228524,0.0675708,0.349622,0.446188,0.253055,1.37788,1,0.10098,0.104831,0.0862709,0.00570897,0.000463822,0.00667813,0.0709096,0.0599401,0.3996,0.096,0.230983,0.0418517,0.385692,0.0468884,0.566956,0.00231911,0.112245
bin/data/videos_100/14_1(dancing)_(2).mp4,640,360,0.334059,185.115,18.6043,0.331103,183.477,17.6185,0.334838,185.547,17.2964,0.151666,0.722262,0.0699042,0.336686,0.420802,0.25257,1.29318,0,0.0833594,0.0859968,0,0,0,0,0.0619532,0.0625,0.416667,0.096,0,0.00190559,0.0390307,0.0130805,0.947432,0.0164459,0.0695883
bin/data/videos_100/14_1(dancing)_(20).mp4,640,480,0.366833,73.4388,37.5722,0.316022,63.2667,23.962,0.317145,63.4915,24.2502,0.0555091,0.260084,0.104212,0.341934,0.428185,0.255683,1.2088,1,0.277693,0.309101,0.429463,0.0141905,0,0.007177,0.0968734,0.0625,0.416667,0.128,0.0465451,0.0338011,0.289484,0.0876325,0.622404,0.0820537,0.0958825
bin/data/videos_100/14_1(dancing)_(21).mp4,640,480,0.357277,138.533,19.4992,0.344476,133.569,24.2027,0.298247,115.644,26.8482,0.242223,0.521476,0.0837013,0.351583,0.434555,0.268611,1.48415,0,0.130224,0.13666,0.0989622,0.0121168,0.0277984,0.0140278,0.125877,0.0749251,0.499501,0.128,0.0270571,0.0322555,0.616957,0.0936041,0.289068,0.102669,0.0592932
bin/data/videos_100/14_1(dancing)_(22).mp4,640,480,0.346224,75.663,31.8979,0.33665,73.5706,31.4413,0.317127,69.3041,30.0497,0.0867026,0.288948,0.122863,0.351701,0.43366,0.269742,1.47979,0,0.172409,0.183869,0.0497018,0.00561917,0,0.00068608,0.0796555,0.0749251,0.499501,0.128,0.00397614,0.0204274,0.469074,0.092273,0.436665,0.0994036,0.0631032
bin/data/videos_100/14_1(dancing)_(23).mp4,640,360,0.403376,126.551,10.4763,0.348399,109.303,10.6515,0.248225,77.8759,8.83425,0.169547,0.434629,0.0406011,0.355005,0.439839,0.27017,1.44639,0,0.137302,0.144452,0.0531208,0.00245034,0,0.00296331,0.124192,0.0749251,0.499501,0.096,0.0451527,0.0162729,0.247019,0.102512,0.649141,0.00398406,0.0954122
bin/data/videos_100/14_1(dancing)_(24).mp4,640,360,0.379818,78.4755,8.35711,0.330664,68.3197,9.1919,0.289517,59.8181,12.9302,0.0998521,0.275973,0.0323206,0.356404,0.446096,0.266711,1.33256,1,0.0942279,0.0975406,0.187176,0.0201931,0.00593032,0.0228327,0.0792344,0.0749251,0.499501,0.096,0.0137139,0.00680034,0.128587,0.0411058,0.829936,0,0.138198
