file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,aesthetics,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff
bin/data/videos_100/2_0(cat)_(1).mp4,640,360,0.413756,87.9501,3.94401,0.33814,71.8769,2.97793,0.248104,52.7382,3.34729,0.0607916,0.291962,0.0121018,0.299958,0.497912,0.102004,0.0643004,1,0.164373,0.176007,0,0,0,0,0.0597275,0.0749251,0.499501,0.096,0.250601,0.00994639,0.050899,0.00938394,0.939116,0.00240385,0.02509
bin/data/videos_100/2_0(cat)_(10).mp4,640,424,0.335476,136.136,13.4366,0.330913,134.284,13.2307,0.333611,135.379,13.3483,0.117302,0.529244,0.0520402,0.313962,0.50942,0.118503,0.0979668,1,0.1944,0.210488,0,0,0,0,0.0848182,0.06,0.4,0.113067,0.14377,0.0687559,0.326675,0.145421,0.524709,0.0127796,0.158363
bin/data/videos_100/2_0(cat)_(11).mp4,640,480,0.379269,135.195,9.33593,0.327406,116.708,8.51639,0.293325,104.56,9.38675,0.22815,0.473705,0.0343095,0.351698,0.495765,0.207632,0.0654882,1,0.264828,0.293415,0,0,0,0,0.0655525,0.0749251,0.499501,0.128,0.254545,0.0297875,0.227272,0.0726054,0.699655,0.0018648,0.113696
bin/data/videos_100/2_0(cat)_(12).mp4,640,480,0.326699,151.691,49.1272,0.333871,155.021,48.514,0.33943,157.603,49.9049,0.182067,0.605077,0.19126,0.392002,0.538565,0.245439,0.0964387,1,0.0693926,0.0711327,0,0,0,0,0.0852253,0.0749251,0.499501,0.128,0.210183,0.0448336,0.421146,0.156655,0.421763,0.0974761,0.106084
bin/data/videos_100/2_0(cat)_(13).mp4,640,360,0.445162,125.572,4.20304,0.316317,89.2272,3.62309,0.238521,67.2822,2.96404,0.114298,0.382523,0.0143818,0.390922,0.548244,0.233601,0.117704,1,0.0896117,0.0925465,0.0316594,0.00102484,0,0.00294118,0.0983468,0.0749251,0.499501,0.096,0.163755,0.019839,0.134576,0.0576926,0.80664,0.00436681,0.136118
bin/data/videos_100/2_0(cat)_(14).mp4,640,360,0.488001,37.1083,1.08116,0.270872,20.5975,0.868919,0.241127,18.3357,0.824469,0.0602607,0.0991528,0.00353504,0.373412,0.521836,0.224989,0.171985,1,0.058888,0.0601617,0.0508906,0.00146685,0,0.000798284,0.0697763,0.0749251,0.499501,0.096,0.0483461,0.015493,0.0606224,0.0181287,0.919977,0,0.0593292
bin/data/videos_100/2_0(cat)_(15).mp4,640,360,0.577097,204.406,27.1226,0.293837,104.076,19.6031,0.129066,45.7149,15.8797,0.126285,0.499485,0.0717083,0.4261,0.585207,0.266993,0.136403,1,0.0251874,0.0254066,0.0741892,0.00303978,0,0.00414369,0.153036,0.0625,0.416667,0.096,0.183918,0.0262091,0.832635,0.0329733,0.133948,0.825855,0.0532477
bin/data/videos_100/2_0(cat)_(16).mp4,640,480,0.28819,76.6888,4.11231,0.361591,96.2209,2.11475,0.350219,93.1949,3.06889,0.119989,0.352926,0.00834512,0.430325,0.588845,0.271806,0.128152,1,0.0351435,0.0355699,0,0,0,0,0.119618,0.0749251,0.499501,0.128,0,0.00902644,0.170543,0.0655626,0.762416,0.00590842,0.120342
bin/data/videos_100/2_0(cat)_(17).mp4,640,360,0.307205,92.5468,19.3728,0.319351,96.2058,23.292,0.373445,112.502,32.1767,0.272477,0.380108,0.0888042,0.456072,0.605396,0.306748,0.13693,1,0.0557073,0.0567611,0.0235356,0.00100677,0.000523013,0.00180286,0.135232,0.0749251,0.499501,0.096,0.203975,0.044991,0.549756,0.124754,0.324967,0.0753138,0.0477691
bin/data/videos_100/2_0(cat)_(18).mp4,640,360,0.346447,85.6922,4.63091,0.330845,81.8329,4.17816,0.322708,79.8203,3.92647,0.189525,0.324479,0.0165277,0.454979,0.615655,0.294303,0.123404,1,0.0796435,0.0818221,0,0,0,0,0.0995716,0.0625,0.416667,0.096,0.0404558,0.0219752,0.160735,0.105106,0.733589,0.0011396,0.134004
