file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,aesthetics,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff
bin/data/videos_100/7_0(mountain)_(1).mp4,640,480,0.343785,137.553,18.4628,0.333426,133.409,17.4792,0.322789,129.153,17.7122,0.0937919,0.526013,0.0692806,0.337959,0.437029,0.23889,0.179741,1,0.062229,0.0636914,0.0614693,0.00233973,0,0.0126584,0.0945538,0.0749251,0.499501,0.128,0.301349,0.081098,0.369163,0.101221,0.528117,0.005997,0.250958
bin/data/videos_100/7_0(mountain)_(10).mp4,640,480,0.301231,135.836,3.38991,0.337129,152.024,2.94854,0.36164,163.077,6.12063,0.141338,0.582007,0.0127266,0.249897,0.317595,0.182199,0.101374,1,0.0154775,0.0155773,0,0,0,0,0.102787,0.0749251,0.499501,0.128,0.0260586,0.0174968,0.186063,0.0849254,0.727383,0.00651466,0.405577
bin/data/videos_100/7_0(mountain)_(11).mp4,640,480,0.344443,118.491,4.52185,0.349675,120.291,4.92901,0.305882,105.226,5.83647,0.709334,0.462746,0.0191595,0.626332,0.69872,0.553944,0.321772,0,0.0179878,0.0180842,0.0448864,0.00144828,0,0.0124978,0.244812,0.0749251,0.499501,0.128,0.177841,0.012963,0.270611,0.184186,0.544635,0.00227273,0.0562911
bin/data/videos_100/7_0(mountain)_(12).mp4,640,480,0.318847,104.423,22.2441,0.345536,113.164,19.3314,0.335617,109.916,17.7529,0.619325,0.431976,0.0752744,0.657355,0.738702,0.576007,0.484347,0,0.0498936,0.0506322,0.0724852,0.00184986,0,0.0142273,0.150023,0.0625,0.416667,0.128,0.261834,0.189213,0.714734,0.0405942,0.243193,0.41568,0.0481238
bin/data/videos_100/7_0(mountain)_(13).mp4,640,480,0.320505,60.4867,40.3647,0.345934,65.2856,44.5501,0.333561,62.9505,41.2619,0.176128,0.24951,0.168101,0.481706,0.526107,0.437305,2.14498,0,0.0774243,0.0793962,0.0187713,0.00484024,0,0.000312856,0.0613197,0.0749251,0.499501,0.128,0.28285,0.0222906,0.181147,0.0324678,0.785958,0.0149317,0.0555445
bin/data/videos_100/7_0(mountain)_(14).mp4,640,360,0.33025,141.356,17.8025,0.331734,141.991,16.177,0.338016,144.68,14.5849,0.936133,0.557179,0.064287,0.496433,0.558761,0.434106,1.9386,0,0.0586408,0.0597571,0,0,0,0,0.15394,0.0749251,0.499501,0.096,0.222222,0.0270129,0.470486,0.120479,0.407757,0.00383142,0.0532994
bin/data/videos_100/7_0(mountain)_(15).mp4,640,360,0.307353,135.896,20.9766,0.344285,152.225,19.8771,0.348362,154.027,19.4266,0.0751246,0.578499,0.0787311,0.454443,0.500944,0.407943,1.66047,0,0.105493,0.109264,0,0,0,0,0.0799896,0.06,0.4,0.096,0.174935,0.0661399,0.125837,0.0774685,0.795824,0.00174064,0.266193
bin/data/videos_100/7_0(mountain)_(16).mp4,640,480,0.33133,139.427,12.7659,0.350998,147.704,11.6493,0.317672,133.68,13.1758,0.244876,0.563113,0.0468707,0.44099,0.481735,0.400245,1.56786,0,0.0212349,0.0213848,0,0,0,0,0.123674,0.0749251,0.499501,0.128,0.184211,0.14456,0.380805,0.161185,0.456694,0.0789474,0.166035
bin/data/videos_100/7_0(mountain)_(17).mp4,640,480,0.306724,111.824,32.0201,0.352259,128.424,32.1206,0.341017,124.326,36.6468,0.448602,0.482167,0.121859,0.443852,0.483257,0.404447,1.4619,0,0.101547,0.105061,0,0,0,0,0.129719,0.0749251,0.499501,0.128,0.323232,0.251468,0.895739,0.0490488,0.0542015,0.910101,0.045058
bin/data/videos_100/7_0(mountain)_(18).mp4,640,480,0.326327,127.204,8.67317,0.349937,136.408,9.04634,0.323736,126.194,6.5329,0.0865354,0.51948,0.0327064,0.435807,0.476442,0.395171,1.40725,0,0.0871181,0.0897084,0,0,0,0,0.118167,0.0749251,0.499501,0.128,0.0422164,0.040792,0.11825,0.138558,0.740554,0.0105541,0.263003
bin/data/videos_100/7_0(mountain)_(19).mp4,640,360,0.29109,89.9046,12.1157,0.32237,99.5655,13.365,0.38654,119.385,16.0232,0.130641,0.3879,0.0520526,0.420493,0.462435,0.378551,1.28294,0,0.0501669,0.0510261,0.0160321,0.000564671,0,0.00162678,0.068407,0.0625,0.416667,0.096,0,0.00448405,0.0452044,0.0264841,0.927309,0.0190381,0.086215
bin/data/videos_100/7_0(mountain)_(2).mp4,640,360,0.335329,203.142,21.1519,0.336923,204.107,21.3176,0.327747,198.548,21.2307,0.280469,0.796679,0.0831472,0.427151,0.476655,0.377646,1.12044,0,0.00693272,0.00694883,0.0333131,0.00113618,0,0.00451776,0.11519,0.0599401,0.3996,0.096,0.328286,0.18473,0.186349,0.179077,0.633967,0.00242277,0.339062
bin/data/videos_100/7_0(mountain)_(20).mp4,640,480,0.347282,115.815,16.6486,0.341289,113.816,21.8305,0.311428,103.858,12.4454,0.180491,0.444091,0.0732923,0.411558,0.464519,0.358597,1.01984,0,0.028879,0.0291644,0,0,0,0,0.0798473,0.0749251,0.499501,0.128,0.192249,0.0214367,0.291627,0.128868,0.578745,0.00303951,0.120876
bin/data/videos_100/7_0(mountain)_(21).mp4,640,360,0.311758,121.19,7.77306,0.336964,130.988,6.29626,0.351278,136.552,3.96375,0.625393,0.504523,0.0252482,0.418569,0.475063,0.362074,0.991666,0,0.0138036,0.0138682,0,0,0,0,0.191143,0.06,0.4,0.096,0,0.0162831,0.0702135,0.0784417,0.849349,0,0.0586897
bin/data/videos_100/7_0(mountain)_(22).mp4,640,360,0.345227,114.785,24.4244,0.33086,110.008,23.254,0.323913,107.698,22.436,0.148916,0.435804,0.0920701,0.410112,0.461192,0.359032,0.921127,0,0.212148,0.228598,0,0,0,0,0.0704066,0.0749251,0.499501,0.096,0.220444,0.0386472,0.193587,0.23905,0.566474,0,0.0894756
bin/data/videos_100/7_0(mountain)_(23).mp4,640,360,0.340965,134.305,26.3811,0.329698,129.867,23.5092,0.329337,129.725,22.1669,0.180034,0.514331,0.0947144,0.41457,0.473652,0.355488,0.854847,0,0.358422,0.407909,0.0171149,0.000925912,0,0.00309698,0.120494,0.0749251,0.499501,0.096,0.270579,0.131535,0.423508,0.193473,0.382204,0.0179299,0.108437
bin/data/videos_100/7_0(mountain)_(24).mp4,640,360,0.309966,119.132,17.1919,0.346381,133.127,18.9717,0.343653,132.079,24.132,0.119479,0.505006,0.0733455,0.413853,0.46964,0.358066,0.806259,0,0.103811,0.107591,0.013712,0.000607095,0,0.0009295,0.15828,0.0749251,0.499501,0.096,0.220372,0.068122,0.294306,0.135591,0.569124,0,0.164636
bin/data/videos_100/7_0(mountain)_(25).mp4,640,360,0.30788,129.115,7.21957,0.32425,135.98,6.25727,0.36787,154.272,5.27916,0.0889165,0.5332,0.0251227,0.407096,0.460175,0.354017,0.7778,0,0.163611,0.173255,0,0,0,0,0.112418,0.0749251,0.499501,0.096,0.0637037,0.0326599,0.164505,0.0887409,0.745273,0.00444444,0.396042
bin/data/videos_100/7_0(mountain)_(26).mp4,480,360,0.335776,92.6617,23.0219,0.339555,93.7047,23.3758,0.32467,89.5969,22.9317,0.289799,0.364359,0.090923,0.413503,0.458476,0.36853,0.929717,0,0.105123,0.108993,0.0163374,0.000606666,0.000379939,0.000555754,0.12321,0.0749251,0.499501,0.072,0.116261,0.101525,0.250151,0.137404,0.612065,0.00151976,0.0561925
bin/data/videos_100/7_0(mountain)_(27).mp4,640,360,0.3235,146.221,8.69051,0.339329,153.375,11.132,0.337172,152.401,16.7503,0.0764677,0.592214,0.042572,0.406974,0.449991,0.363956,0.896938,0,0.0837042,0.0861525,0,0,0,0,0.0756771,0.0749251,0.499501,0.096,0.15621,0.0560635,0.197668,0.0663129,0.734739,0.00512164,0.367429
bin/data/videos_100/7_0(mountain)_(28).mp4,640,320,0.346434,111.646,10.1237,0.332597,107.186,9.01106,0.320969,103.439,7.21558,0.193347,0.423728,0.0356653,0.408199,0.451613,0.364785,0.884048,0,0.00744459,0.00746343,0.0230769,0.000966446,0,0.000361991,0.142679,0.06,0.4,0.0853333,0,0.0208885,0.257413,0.200693,0.53933,0.00512821,0.0945582
bin/data/videos_100/7_0(mountain)_(29).mp4,640,360,0.331389,137.35,13.6138,0.341129,141.387,10.813,0.327481,135.73,10.6878,0.456362,0.547152,0.0452896,0.413408,0.457625,0.369191,0.841821,0,0.268718,0.295541,0.0204953,0.000507345,0,0.000284657,0.134956,0.0749251,0.499501,0.096,0.230572,0.039692,0.246074,0.115009,0.638064,0.0264731,0.0776762
bin/data/videos_100/7_0(mountain)_(3).mp4,360,480,0.399221,114.494,9.9497,0.406233,116.505,9.53212,0.194546,55.7946,6.24869,0.096086,0.427207,0.0338066,0.413058,0.457522,0.368595,0.827681,0,0.0825162,0.0848827,0.0385356,0.00178719,0.00192678,0.00173788,0.101865,0.0749251,0.499501,0.072,0.285164,0.202172,0.463182,0.199197,0.335694,0.0558767,0.0727238
bin/data/videos_100/7_0(mountain)_(30).mp4,640,426,0.149336,25.9378,1.12155,0.291008,50.5445,2.01488,0.559656,97.2052,6.55335,0.0787032,0.19012,0.00719855,0.411838,0.456619,0.367057,0.823614,0,0.199964,0.21447,0,0,0,0,0.0485632,0.01875,0.125,0.1136,0,0.00758424,0.0694526,0.00846525,0.914783,0.0291971,0.0814809
bin/data/videos_100/7_0(mountain)_(31).mp4,640,360,0.305838,105.3,21.1597,0.355285,122.325,20.6529,0.338877,116.675,40.3068,0.415555,0.457054,0.0835553,0.413502,0.46074,0.366265,0.804257,0,0.0513349,0.0522412,0,0,0,0,0.131675,0.0749251,0.499501,0.096,0.15807,0.127738,0.586275,0.0688738,0.343187,0.437604,0.0618219
bin/data/videos_100/7_0(mountain)_(32).mp4,640,360,0.277353,108.459,12.0923,0.333421,130.384,11.5111,0.389225,152.207,17.9316,0.471582,0.495172,0.0437548,0.414839,0.462952,0.366725,0.768709,0,0.272679,0.300328,0.0158201,0.0028731,0,0.00156732,0.154051,0.0749251,0.499501,0.096,0.243963,0.0702407,0.388306,0.222474,0.388387,0.0124896,0.0513238
bin/data/videos_100/7_0(mountain)_(33).mp4,640,480,0.295313,112.33,6.93377,0.330952,125.886,8.45131,0.373735,142.16,14.354,1,0.484887,0.0300317,0.42333,0.470817,0.375842,0.765078,0,0.206398,0.22174,0,0,0,0,0.16091,0.0749251,0.499501,0.128,0.175462,0.08948,0.438373,0.186503,0.373805,0,0.04241
