file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,aesthetics,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff
bin/data/videos_100/11_0(graduation)_(1).mp4,640,360,0.329984,124.605,2.31358,0.357347,134.938,2.6333,0.312669,118.067,2.30483,0.437912,0.509338,0.00496008,0.657538,0.869412,0.445665,0.00065438,1,0.0308958,0.0311818,0,0,0,0,0.133531,0.0599401,0.3996,0.096,0.2,0.11974,0.415446,0.180497,0.399802,0.0170213,0.052361
bin/data/videos_100/11_0(graduation)_(10).mp4,320,240,0.354326,124.83,8.18143,0.327356,115.329,7.1517,0.318318,112.145,7.37225,0.209608,0.461847,0.0282492,0.629518,0.809754,0.449282,1.31633,1,0.206007,0.219573,0.78527,0.029847,0,0.102547,0.126258,0.0749251,0.499501,0.032,0.283714,0.0442074,0.452144,0.0950343,0.452303,0.0171162,0.117015
bin/data/videos_100/11_0(graduation)_(11).mp4,640,360,0.340642,103.278,13.8059,0.343585,104.17,14.6863,0.315773,95.7383,13.4824,1,0.403625,0.0558991,0.652094,0.77607,0.528119,1.31027,0,0.0799907,0.0819209,0.0109562,0.000585873,0.000996016,0.00114444,0.134227,0.0749251,0.499501,0.096,0.218127,0.0823071,0.529464,0.128907,0.340633,0.0199203,0.0469096
bin/data/videos_100/11_0(graduation)_(12).mp4,640,360,0.344723,96.9445,6.28233,0.340916,95.8739,6.66467,0.314361,88.4059,6.78199,1,0.373765,0.0256112,0.726053,0.827207,0.624899,1.23923,0,0.0737745,0.0753558,0.0199161,0.00112948,0,0.00660994,0.129685,0.0749251,0.499501,0.096,0.218029,0.0389893,0.379482,0.108778,0.511215,0,0.0460628
bin/data/videos_100/11_0(graduation)_(13).mp4,640,360,0.403533,93.8008,26.1788,0.30672,71.2967,25.8947,0.289747,67.3515,23.3983,0.164163,0.303994,0.100677,0.643001,0.776388,0.509613,0.873151,0,0.187246,0.19824,0.852113,0.0460263,0,0.0108933,0.0878748,0.0749251,0.499501,0.096,0.0500371,0.00528291,0.101261,0.013414,0.884955,0.0296516,0.0387018
bin/data/videos_100/11_0(graduation)_(14).mp4,640,360,0.52175,114.518,15.4061,0.255275,56.0299,10.5492,0.222975,48.9405,7.50318,0.22467,0.284958,0.0452614,0.675254,0.845202,0.505306,0.987739,1,0.111224,0.114971,0.833748,0.0399625,0.162106,0.244053,0.171155,0.0749251,0.499501,0.096,0,0.00274965,0.108325,0.0139608,0.877299,0.0626036,0.0433447
bin/data/videos_100/11_0(graduation)_(15).mp4,640,360,0.384853,128.607,16.7732,0.315734,105.51,13.6944,0.299413,100.056,13.5313,0.161862,0.438274,0.0559959,0.660491,0.825762,0.49522,0.990253,1,0.22186,0.237388,0.115979,0.0038291,0,0.000869214,0.0686206,0.0749251,0.499501,0.096,0.00257732,0.0260122,0.371213,0.161143,0.465067,0.0335052,0.0968252
bin/data/videos_100/11_0(graduation)_(16).mp4,320,240,0.423234,122.076,15.7604,0.322453,93.007,12.1117,0.254312,73.3527,13.0085,0.219646,0.389869,0.0460811,0.661364,0.827074,0.495654,0.986528,1,0.0115425,0.0115819,0.337748,0.020904,0.00662252,0.0242046,0.132867,0.025,0.166667,0.032,0.211921,0.236409,0.77717,0.0378746,0.178333,0.562914,0.0565685
bin/data/videos_100/11_0(graduation)_(17).mp4,640,360,0.396291,103.552,8.1498,0.304141,79.4725,11.336,0.299568,78.2776,14.6181,0.106905,0.339169,0.0392409,0.646448,0.811172,0.481725,0.95263,1,0.173686,0.183126,0.0586207,0.00443811,0.00517241,0.00800541,0.0805173,0.0749251,0.499501,0.096,0.248276,0.0520622,0.657617,0.0956789,0.24498,0.17069,0.0671442
bin/data/videos_100/11_0(graduation)_(18).mp4,640,360,0.358457,106.878,10.732,0.331041,98.7035,14.1637,0.310502,92.5795,18.3241,0.199212,0.393802,0.0508457,0.644228,0.812306,0.47615,0.939032,1,0.147891,0.154692,0.270531,0.0181433,0,0.0144864,0.111566,0.0749251,0.499501,0.096,0.257649,0.0665745,0.598861,0.0791775,0.320352,0.00644122,0.0650613
bin/data/videos_100/11_0(graduation)_(19).mp4,640,360,0.353056,105.756,26.1342,0.332374,99.561,33.9486,0.31457,94.2278,37.4286,0.0964388,0.395198,0.124242,0.638927,0.806905,0.470949,0.918196,1,0.159711,0.167693,0.0166667,0.000772818,0,0.000896359,0.10477,0.0749251,0.499501,0.096,0.238095,0.118351,0.709101,0.0690717,0.219446,0.240476,0.0791925
bin/data/videos_100/11_0(graduation)_(2).mp4,640,360,0.353484,123.283,11.3703,0.30615,106.774,15.4983,0.340367,118.708,9.33213,0.622422,0.443261,0.0526409,0.690522,0.882568,0.498475,0.777154,1,0.0362008,0.0365871,0.0415122,0.00172218,0,0.00684458,0.17411,0.0749251,0.499501,0.096,0.153818,0.0283996,0.595052,0.0921001,0.312476,0.0515196,0.0477477
bin/data/videos_100/11_0(graduation)_(20).mp4,640,360,0.375741,78.6548,4.40127,0.31225,65.3641,3.70074,0.312009,65.3135,3.99191,0.336579,0.271797,0.0150404,0.687683,0.87761,0.497756,0.807434,1,0.224549,0.240303,0.0626822,0.00254297,0,0.000766021,0.122215,0.0749251,0.499501,0.096,0.0495627,0.0222796,0.330982,0.0734641,0.594096,0.0058309,0.0581769
bin/data/videos_100/11_0(graduation)_(21).mp4,640,360,0.377537,103.111,14.7387,0.318566,87.0049,15.8941,0.303897,82.9984,17.3951,0.148219,0.358132,0.060074,0.68538,0.874385,0.496374,0.808313,1,0.150732,0.157677,0.233202,0.00688473,0,0.00843215,0.0965,0.0749251,0.499501,0.096,0.233202,0.117492,0.694483,0.0791667,0.222398,0.320158,0.0496656
bin/data/videos_100/11_0(graduation)_(22).mp4,640,360,0.32053,94.1622,3.53435,0.339651,99.7795,4.22821,0.33982,99.8291,4.67108,0.239623,0.384582,0.0158247,0.665101,0.860936,0.469265,0.760138,1,0.161116,0.169163,0,0,0,0,0.0906924,0.0749251,0.499501,0.096,0.181245,0.0308413,0.234072,0.060296,0.705261,0.00074129,0.103193
bin/data/videos_100/11_0(graduation)_(23).mp4,640,360,0.364469,106.536,13.4806,0.318714,93.1613,11.7163,0.316817,92.6069,12.6292,0.282308,0.380631,0.0474321,0.66902,0.868328,0.469712,0.758459,1,0.234774,0.252233,0.766114,0.0275837,0.00184162,0.117558,0.149274,0.0749251,0.499501,0.096,0.230203,0.0804467,0.646524,0.0742078,0.277427,0.00552486,0.0680291
bin/data/videos_100/11_0(graduation)_(24).mp4,640,360,0.341294,111.191,12.6414,0.33014,107.557,12.6123,0.328566,107.045,12.1383,0.443565,0.425765,0.0492513,0.671073,0.873664,0.468482,0.756638,1,0.061462,0.0625956,0.0480769,0.00145443,0,0.00820513,0.169854,0.0749251,0.499501,0.096,0.15,0.0592535,0.482003,0.112442,0.403632,0,0.0610042
bin/data/videos_100/11_0(graduation)_(25).mp4,640,360,0.342645,108.234,16.6628,0.330076,104.264,16.4265,0.327279,103.381,16.1965,0.391466,0.413054,0.064561,0.671681,0.875879,0.467483,0.758201,1,0.0741939,0.0758519,0.090301,0.0021399,0,0.0199882,0.173665,0.0749251,0.499501,0.096,0.187291,0.0929449,0.510775,0.119253,0.366628,0,0.059601
bin/data/videos_100/11_0(graduation)_(26).mp4,640,360,0.362535,98.9206,16.664,0.324787,88.6206,19.5788,0.312678,85.3165,24.2074,0.0809214,0.35802,0.0735038,0.658086,0.859787,0.456385,0.74677,1,0.209623,0.223513,0.0988214,0.00443052,0.00181324,0.00591257,0.0854616,0.0749251,0.499501,0.096,0.314597,0.118554,0.634034,0.105465,0.259594,0.0679964,0.0661866
bin/data/videos_100/11_0(graduation)_(27).mp4,640,360,0.36283,110.167,15.0096,0.321018,97.4712,15.8604,0.316152,95.9937,16.7815,0.301012,0.396335,0.0600314,0.666982,0.875829,0.458135,0.74423,1,0.202233,0.215084,0.42487,0.0193876,0,0.0462034,0.147848,0.0749251,0.499501,0.096,0.284974,0.0711901,0.621527,0.091812,0.286013,0.00582902,0.0671056
